t [s],V [V],I [A],Step_Index
20476.16181,3.618321419,-2.49983215,7
20477.16182,3.617673874,-2.49965167,7
20478.17738,3.616864443,-2.49983215,7
20479.1774,3.616055012,-2.5005548,7
20480.19297,3.615083694,-2.49947095,7
20481.19298,3.61443615,-2.50001287,7
20482.20865,3.613950491,-2.49947095,7
20483.22423,3.612979174,-2.49983215,7
20484.23985,3.612169743,-2.49965167,7
20485.25546,3.611684084,-2.49983215,7
20486.27106,3.610712767,-2.49947095,7
20487.27109,3.610065222,-2.49965167,7
20488.28667,3.609579563,-2.49947095,7
20489.3023,3.608770132,-2.49965167,7
20490.31792,3.608284473,-2.49910975,7
20491.31793,3.607475042,-2.49965167,7
20492.33355,3.606989384,-2.49983215,7
20493.34914,3.606665611,-2.497123,7
20494.34915,3.606018066,-2.49910975,7
20495.36477,3.605046749,-2.49947095,7
20496.38041,3.60456109,-2.49965167,7
20497.3961,3.860178709,0.999833703,7
20498.41162,3.864549637,0.999833703,7
20499.41163,3.867949247,0.999833703,7
20500.42726,3.870539427,0.999833703,7
20501.44285,3.87296772,0.999653101,7
20502.45846,3.875234127,1.000014305,7
20503.45852,3.877500534,0.999833703,7
20504.47408,3.879443169,1.000014305,7
20505.48917,3.734879255,-1.00005281,7
20506.48968,3.733422279,-1.00005281,7
20507.50532,3.732774734,-1.00005281,7
20508.52099,3.73212719,-1.00023341,7
20509.52106,3.731803417,-1.00023341,7
20510.53652,3.731317759,-1.00005281,7
20511.55218,3.731155872,-1.00005281,7
20512.56782,3.7308321,-1.00023341,7
20513.56783,3.730670214,-1.00005281,7
20514.58327,3.730346441,-1.00023341,7
20515.58328,3.730022669,-1.00005281,7
20516.59906,3.729860783,-1.00023341,7
20517.6146,3.729698896,-1.00005281,7
20518.61461,3.729213238,-1.00023341,7
20519.63024,3.729213238,-1.00005281,7
20520.63025,3.729051352,-1.00005281,7
20521.64582,3.729051352,-0.99987221,7
20522.64582,3.728727579,-1.00023341,7
20523.66142,3.728565693,-1.00005281,7
20524.67707,3.728080034,-1.00023341,7
20525.67709,3.728080034,-1.00005281,7
20526.69271,3.727918148,-1.00023341,7
20527.70829,3.727756262,-1.00023341,7
20528.72392,3.727594376,-1.00023341,7
20529.73954,3.727432489,-1.00023341,7
20530.75516,3.727270603,-0.99987221,7
20531.77048,3.726946831,-1.00023341,7
20532.77079,3.726946831,-1.00005281,7
20533.78645,3.726784945,-1.00005281,7
20534.80167,3.726623058,-1.00023341,7
20535.81696,3.726461172,-1.00005281,7
20536.81763,3.94063592,1.99986732,7
20537.83325,3.946787596,2.000409126,7
20538.84883,3.950834751,2.000409126,7
20539.84883,3.953748703,1.99986732,7
20540.86448,3.956824541,2.000228405,7
20541.88005,3.959252834,1.99986732,7
20542.88011,3.961843014,2.000047922,7
20543.89529,3.963785648,2.000047922,7
20544.91137,3.822459459,-0.000019243,7
20545.91138,3.820840597,-0.000019243,7
20546.92693,3.820354939,-0.000019243,7
20547.94257,3.820193052,-0.000019243,7
20548.95819,3.81986928,-0.000019243,7
20549.97375,3.820193052,-0.000019243,7
20550.97376,3.820193052,-0.000019243,7
20551.98937,3.820031166,-0.000019243,7
20553.00504,3.820193052,-0.000019243,7
20554.02035,3.820354939,-0.000019243,7
20555.03622,3.820354939,-0.00019985,7
20556.05183,3.820678711,-0.000019243,7
20557.05187,3.820678711,-0.000019243,7
20558.06748,3.820840597,-0.000019243,7
20559.08269,3.820840597,-0.000019243,7
20560.08307,3.82116437,-0.000019243,7
20561.09879,3.82116437,-0.000019243,7
20562.09881,3.821326256,-0.000019243,7
20563.1143,3.821488142,-0.000019243,7
20564.12998,3.821811914,-0.000019243,7
20565.14554,3.821811914,-0.000019243,7
20566.16113,3.821973801,-0.00019985,7
20567.16113,3.822297573,-0.000019243,7
20568.17676,3.822135687,-0.000019243,7
20569.17679,3.822297573,-0.000019243,7
20570.19236,3.822783232,-0.000019243,7
20571.20797,3.822621346,-0.000019243,7
20572.2236,3.822621346,-0.000019243,7
20573.23923,3.822945118,-0.000019243,7
20574.25483,3.82326889,-0.000019243,7
20575.27047,3.823430777,-0.000019243,7
20576.28606,3.823430777,-0.000019243,7
20577.28608,3.823754549,-0.000019243,7
20578.3016,3.823754549,-0.000019243,7
20579.3173,3.823754549,-0.000019243,7
20580.31733,3.824078321,-0.000019243,7
20581.33294,3.824078321,-0.000019243,7
20582.34853,3.824240208,-0.000019243,7
20583.34863,3.824402094,-0.00019985,7
20583.50476,3.82456398,-0.000019243,7
20583.51943,3.824402094,0,8
20584.53498,3.824725866,-0.000019243,7
20585.53504,3.824887753,-0.000019243,7
20586.5506,3.824887753,-0.000019243,7
20587.56619,3.824887753,-0.000019243,7
20588.56619,3.825049639,-0.000019243,7
20589.58188,3.825211525,-0.000019243,7
20590.58194,3.825373411,-0.000019243,7
20591.59742,3.825373411,-0.000019243,7
20592.61304,3.825697184,-0.000019243,7
20593.62865,3.825697184,-0.000019243,7
20594.62876,3.82585907,-0.000019243,7
20595.64357,3.82585907,-0.000019243,7
20596.6443,3.826344728,-0.000019243,7
20597.65993,3.826506615,-0.000019243,7
20598.6601,3.826344728,-0.00019985,7
20599.67544,3.826668501,-0.000019243,7
20600.69073,3.79121542,-0.49994573,7
20601.69115,3.789758444,-0.49994573,7
20602.70673,3.789272785,-0.49994573,7
20603.72237,3.78862524,-0.4997651,7
20604.73757,3.788139582,-0.49994573,7
20605.73795,3.787653923,-0.50030696,7
20606.73797,3.787492037,-0.4997651,7
20607.75359,3.787006378,-0.49994573,7
20608.7688,3.786844492,-0.4997651,7
20609.76924,3.786358833,-0.4997651,7
20610.78485,3.786035061,-0.4997651,7
20611.80041,3.785711288,-0.49994573,7
20612.80044,3.785549402,-0.4997651,7
20613.81607,3.78522563,-0.4997651,7
20614.83159,3.785063744,-0.49994573,7
20615.83166,3.784739971,-0.49994573,7
20616.84726,3.784578085,-0.4997651,7
20617.84728,3.784092426,-0.49994573,7
20618.8629,3.78393054,-0.49994573,7
20619.8785,3.783768654,-0.49994573,7
20620.89414,3.783444881,-0.49994573,7
20621.90972,3.783282995,-0.4997651,7
20622.92534,3.783121109,-0.49994573,7
20623.92535,3.782959223,-0.49994573,7
20624.94098,3.782797337,-0.5001263,7
20625.95602,3.782797337,-0.4997651,7
20626.9566,3.782311678,-0.5001263,7
20627.9721,3.782311678,-0.49994573,7
20628.97217,3.745887518,-1.00005281,7
20629.9722,3.744592428,-1.00023341,7
20630.98785,3.743621111,-1.00005281,7
20632.00341,3.74281168,-1.00005281,7
20633.01903,3.741840363,-1.00023341,7
20634.01905,3.741192818,-1.00005281,7
20635.0345,3.740545273,-1.00041401,7
20636.03464,3.739897728,-1.00005281,7
20637.05026,3.739088297,-1.00023341,7
20638.06589,3.738440752,-1.00023341,7
20639.08148,3.737955093,-1.00005281,7
20640.08149,3.737469435,-1.00005281,7
20641.09708,3.845770836,0.500268459,7
20642.11273,3.848361015,0.500268459,7
20643.11276,3.850141764,0.500268459,7
20644.12836,3.851760626,0.499907225,7
20645.14411,3.853379488,0.500268459,7
20646.1596,3.854674578,0.500449061,7
20647.17518,3.855807781,0.500268459,7
20648.17518,3.856940985,0.500087857,7
20649.17527,3.821488142,-0.000019243,7
20650.19079,3.821488142,-0.000019243,7
20651.20643,3.821488142,-0.000019243,7
20652.22203,3.821811914,-0.000019243,7
20653.23764,3.822135687,-0.000019243,7
20654.23767,3.822297573,-0.000019243,7
20655.25325,3.822621346,-0.000019243,7
20656.25327,3.822783232,-0.000019243,7
20657.26853,3.822945118,-0.000019243,7
20658.2689,3.823107004,-0.000019243,7
20659.2845,3.82326889,-0.000019243,7
20660.29969,3.823430777,-0.000019243,7
20661.30014,3.823592663,-0.000019243,7
20662.31577,3.823754549,-0.000019243,7
20663.33127,3.824078321,-0.000019243,7
20664.34712,3.824078321,-0.00019985,7
20665.36247,3.787653923,-0.4997651,7
20666.36256,3.786844492,-0.49994573,7
20667.36258,3.786196947,-0.5001263,7
20668.37819,3.785873175,-0.4997651,7
20669.37826,3.785387516,-0.49994573,7
20670.39377,3.785063744,-0.49994573,7
20671.39377,3.784578085,-0.49994573,7
20672.40948,3.784254313,-0.5001263,7
20673.42499,3.78393054,-0.4997651,7
20674.42503,3.783606768,-0.4997651,7
20675.4406,3.783444881,-0.4997651,7
20676.4406,3.782959223,-0.4997651,7
20677.44068,3.782797337,-0.49994573,7
20678.45622,3.78263545,-0.4997651,7
20679.47182,3.782311678,-0.4997651,7
20680.48744,3.782149792,-0.49994573,7
20681.48752,3.781664133,-0.49994573,7
20682.50308,3.781502247,-0.49994573,7
20683.5185,3.781178474,-0.5001263,7
20684.5185,3.780854702,-0.5001263,7
20685.53434,3.780854702,-0.49994573,7
20686.53447,3.780692816,-0.49994573,7
20687.5499,3.78053093,-0.49994573,7
20688.56551,3.780207157,-0.49994573,7
20689.58118,3.780207157,-0.4997651,7
20690.59665,3.779883385,-0.49994573,7
20691.59679,3.779883385,-0.4997651,7
20692.61238,3.779721498,-0.4997651,7
20693.61239,3.779559612,-0.4997651,7
20694.62799,3.779397726,-0.4997651,7
20695.64319,3.779073954,-0.49994573,7
20696.6594,3.778750181,-0.49994573,7
20697.67468,3.778750181,-0.49994573,7
20698.69046,3.778750181,-0.4997651,7
20699.70608,3.778588295,-0.4997651,7
20700.72169,3.778264523,-0.49994573,7
20701.72173,3.778102636,-0.49994573,7
20702.73729,3.778102636,-0.49994573,7
20703.75292,3.77794075,-0.49994573,7
20704.76817,3.777778864,-0.49994573,7
20705.76817,3.777616978,-0.49994573,7
20706.78416,3.777455091,-0.4997651,7
20707.79982,3.777455091,-0.4997651,7
20708.81544,3.777131319,-0.49994573,7
20709.81545,3.776969433,-0.49994573,7
20710.83106,3.776807547,-0.49994573,7
20711.84661,3.776807547,-0.49994573,7
20712.86221,3.776483774,-0.5001263,7
20713.86225,3.776483774,-0.49994573,7
20714.8779,3.776321888,-0.49994573,7
20715.87804,3.776321888,-0.4997651,7
20716.89346,3.776160002,-0.5001263,7
20717.9091,3.775998116,-0.4997651,7
20718.92469,3.775836229,-0.4997651,7
20719.94031,3.775674343,-0.4997651,7
20720.95596,3.775512457,-0.5001263,7
20721.97153,3.775512457,-0.49994573,7
20722.98715,3.775350571,-0.49994573,7
20724.00277,3.775350571,-0.4997651,7
20725.01842,3.775188684,-0.49994573,7
20726.03402,3.774864912,-0.49994573,7
20727.04953,3.774864912,-0.4997651,7
20728.04953,3.774864912,-0.4997651,7
20729.04961,3.774703026,-0.4997651,7
20730.06532,3.774379253,-0.5001263,7
20731.08088,3.774379253,-0.4997651,7
20732.09646,3.774379253,-0.49994573,7
20733.09646,3.774217367,-0.49994573,7
20734.09666,3.774379253,-0.49994573,7
20735.11208,3.774055481,-0.4997651,7
20736.12772,3.773893595,-0.4995845,7
20737.14325,3.773731709,-0.4997651,7
20738.14335,3.773893595,-0.4997651,7
20739.15892,3.773731709,-0.4997651,7
20740.17453,3.77324605,-0.49994573,7
20741.17458,3.773569822,-0.4997651,7
20742.19019,3.77324605,-0.49994573,7
20743.20577,3.77324605,-0.49994573,7
20744.20578,3.77324605,-0.4997651,7
20745.20581,3.772922277,-0.49994573,7
20746.22089,3.772760391,-0.5001263,7
20747.2214,3.772760391,-0.49994573,7
20748.23681,3.772598505,-0.49994573,7
20749.23696,3.772598505,-0.49994573,7
20750.25259,3.772436619,-0.4997651,7
20751.2526,3.772274733,-0.49994573,7
20752.2526,3.772436619,-0.49994573,7
20753.26829,3.735850573,-1.00005281,7
20754.28371,3.734555483,-1.00023341,7
20755.29943,3.733746052,-1.00005281,7
20756.29946,3.733098507,-0.99987221,7
20757.29948,3.732289076,-1.00005281,7
20758.31499,3.731803417,-1.00005281,7
20759.31511,3.731155872,-0.99987221,7
20760.33027,3.730508327,-1.00005281,7
20761.33066,3.729860783,-1.00005281,7
20762.34625,3.729213238,-1.00005281,7
20763.3613,3.729051352,-1.00005281,7
20764.36184,3.728565693,-1.00023341,7
20765.36186,3.837676525,0.500268459,7
20766.36187,3.840104818,0.500449061,7
20767.37749,3.84172368,0.499907225,7
20768.39291,3.843504429,0.500087857,7
20769.39308,3.844799519,0.500268459,7
20770.40872,3.846094608,0.500087857,7
20771.42431,3.847227812,0.500087857,7
20772.43997,3.848361015,0.500268459,7
20773.45557,3.812746286,-0.000019243,7
20774.45558,3.813070059,-0.000019243,7
20775.47116,3.813070059,-0.000019243,7
20776.48613,3.813393831,-0.000019243,7
20777.48678,3.813717604,-0.000019243,7
20778.50241,3.814041376,-0.000019243,7
20779.51785,3.814365149,-0.000019243,7
20780.53364,3.814527035,-0.000019243,7
20781.54926,3.814850807,-0.000019243,7
20782.54927,3.814850807,-0.00019985,7
20783.56486,3.815336466,-0.000019243,7
20784.58051,3.815660238,-0.000019243,7
20785.5961,3.815822124,-0.000019243,7
20786.59619,3.816145897,-0.000019243,7
20787.61171,3.816469669,-0.000019243,7
20788.62734,3.781016588,-0.5001263,7
20789.62734,3.779883385,-0.5001263,7
20790.64254,3.779073954,-0.49994573,7
20791.65863,3.778426409,-0.49994573,7
20792.674,3.77794075,-0.49994573,7
20793.67421,3.777616978,-0.49994573,7
20794.68983,3.777131319,-0.49994573,7
20795.70511,3.776807547,-0.49994573,7
20796.70541,3.776483774,-0.49994573,7
20797.72101,3.776160002,-0.49994573,7
20798.73672,3.775998116,-0.4997651,7
20799.73674,3.775512457,-0.49994573,7
20800.75225,3.775350571,-0.49994573,7
20801.76748,3.775188684,-0.4997651,7
20802.7836,3.774703026,-0.5001263,7
20803.79909,3.77454114,-0.49994573,7
20804.79911,3.774217367,-0.49994573,7
20805.81479,3.774217367,-0.49994573,7
20806.82982,3.773731709,-0.49994573,7
20807.83033,3.773569822,-0.49994573,7
20808.846,3.773407936,-0.49994573,7
20809.86156,3.77324605,-0.5001263,7
20810.87719,3.773084164,-0.49994573,7
20811.8772,3.772760391,-0.49994573,7
20812.89279,3.772598505,-0.49994573,7
20813.9084,3.772436619,-0.49994573,7
20814.92403,3.772436619,-0.49994573,7
20815.93963,3.77195096,-0.49994573,7
20816.93964,3.77195096,-0.4997651,7
20817.95525,3.771627188,-0.49994573,7
20818.97089,3.771627188,-0.4997651,7
20819.98648,3.771465302,-0.49994573,7
20821.00209,3.771303415,-0.4997651,7
20822.00211,3.770979643,-0.49994573,7
20823.01773,3.770817757,-0.5001263,7
20824.03332,3.770493984,-0.5001263,7
20825.04894,3.517142773,-3.99943113,7
20826.04895,3.509696245,-3.99943113,7
20827.06463,3.504677773,-3.99961162,7
20828.08018,3.500468731,-3.99943113,7
20829.09578,3.496745348,-3.99943113,7
20830.09585,3.493507624,-3.99979234,7
20831.11142,3.490431786,-3.99961162,7
20832.1271,3.487355947,-3.99979234,7
20833.14256,3.5938766,-2.49929047,7
20834.14266,3.593714714,-2.49965167,7
20835.15828,3.593229055,-2.49965167,7
20836.17386,3.592419624,-2.49983215,7
20837.1895,3.591772318,-2.49965167,7
20838.1895,3.590801001,-2.49983215,7
20839.20515,3.590315342,-2.49983215,7
20840.22035,3.589344025,-2.49983215,7
20841.22078,3.588858366,-2.49910975,7
20842.23632,3.588048935,-2.49983215,7
20843.25197,3.587239504,-2.49983215,7
20844.26735,3.586591959,-2.49983215,7
20845.26738,3.585944414,-2.49965167,7
20846.26785,3.585296869,-2.49965167,7
20847.2832,3.584649324,-2.49910975,7
20848.28321,3.58400178,-2.49965167,7
20849.29878,3.583354235,-2.49929047,7
20850.31447,3.58270669,-2.49983215,7
20851.31448,3.582221031,-2.49965167,7
20852.33008,3.5814116,-2.50037408,7
20853.34524,3.581087828,-2.49983215,7
20854.34543,3.580278397,-2.49983215,7
20855.36129,3.579954624,-2.49983215,7
20856.37695,3.579307079,-2.49983215,7
20857.39249,3.834115028,0.999833703,7
20858.4081,3.838485956,0.999833703,7
20859.4237,3.841885567,0.999833703,7
20860.42374,3.844151974,0.999653101,7
20861.43893,3.846580267,1.000014305,7
20862.43933,3.848684788,1.000014305,7
20863.45496,3.850789309,1.000014305,7
20864.47059,3.852570057,0.999833703,7
20865.48616,3.708491802,-1.00005281,7
20866.50184,3.707520485,-0.99987221,7
20867.51743,3.706549168,-1.00023341,7
20868.51743,3.705901623,-1.00005281,7
20869.53303,3.705739737,-1.00023341,7
20870.53303,3.705092192,-1.00023341,7
20871.54862,3.704768419,-1.00023341,7
20872.54862,3.704606533,-1.00005281,7
20873.54864,3.704282761,-1.00005281,7
20874.56423,3.703958988,-1.00023341,7
20875.57988,3.703797102,-1.00023341,7
20876.57989,3.703797102,-1.00005281,7
20877.59551,3.703311443,-1.00023341,7
20878.61108,3.703149557,-1.00005281,7
20879.62669,3.702987671,-1.00023341,7
20880.62675,3.702825785,-0.99987221,7
20881.64205,3.702502012,-1.00023341,7
20882.65799,3.702502012,-1.00023341,7
20883.65819,3.702016354,-1.00041401,7
20884.67355,3.702016354,-1.00023341,7
20885.6892,3.701854467,-1.00023341,7
20886.70478,3.701530695,-1.00023341,7
20887.70479,3.701368809,-1.00005281,7
20888.7204,3.701206923,-1.00023341,7
20889.73604,3.701206923,-1.00023341,7
20890.75162,3.700721264,-1.00041401,7
20891.76687,3.700721264,-1.00005281,7
20892.76696,3.700397491,-1.00023341,7
20893.78289,3.700397491,-1.00005281,7
20894.79847,3.700235605,-1.00005281,7
20895.79849,3.700073719,-1.00023341,7
20896.81446,3.913762808,2.000047922,7
20897.82977,3.919590712,2.000228405,7
20898.84531,3.923314095,2.000228405,7
20899.84537,3.926551819,2.000047922,7
20900.86092,3.928980112,1.99986732,7
20901.86101,3.931570292,2.000047922,7
20902.87656,3.933998585,2.000228405,7
20903.87662,3.936103106,2.000228405,7
20904.89215,3.794938803,-0.000019243,7
20905.89215,3.793319941,-0.000019243,7
20906.90786,3.792510509,-0.000019243,7
20907.92338,3.792348623,-0.000019243,7
20908.93906,3.792024851,-0.000019243,7
20909.95461,3.792024851,-0.000019243,7
20910.95462,3.792186737,-0.000019243,7
20911.97022,3.792186737,-0.000019243,7
20912.98585,3.792186737,-0.000019243,7
20913.98589,3.792348623,-0.000019243,7
20915.00149,3.792510509,-0.000019243,7
20916.01707,3.792510509,-0.000019243,7
20917.03268,3.792672396,-0.000019243,7
20918.0483,3.792672396,-0.000019243,7
20919.06392,3.792834282,-0.000019243,7
20920.07954,3.792834282,-0.000019243,7
20921.07957,3.793158054,-0.000019243,7
20922.09515,3.793319941,-0.000019243,7
20923.09524,3.793319941,-0.000019243,7
20924.11076,3.793805599,-0.000019243,7
20925.11083,3.793643713,-0.000019243,7
20926.11098,3.793643713,-0.00019985,7
20927.12587,3.793805599,-0.000019243,7
20928.12605,3.793967485,-0.000019243,7
20929.12618,3.794129372,-0.000019243,7
20930.1264,3.794291258,-0.000019243,7
20931.14179,3.794453144,-0.000019243,7
20932.14206,3.794453144,-0.000019243,7
20933.15765,3.79461503,-0.000019243,7
20934.17319,3.794776917,-0.00019985,7
20935.17323,3.795100689,-0.000019243,7
20936.18881,3.795100689,-0.000019243,7
20937.20448,3.795262575,-0.000019243,7
20938.22005,3.795424461,-0.000019243,7
20939.23565,3.795424461,-0.000019243,7
20940.25127,3.795748234,-0.000019243,7
20941.25129,3.795586348,-0.000019243,7
20942.26699,3.795748234,-0.00019985,7
20943.2825,3.79591012,-0.000019243,7
20943.53252,3.796072006,-0.000019243,7
20943.54766,3.796072006,0,8
20944.5481,3.796233892,-0.000019243,7
20945.5634,3.796233892,-0.000019243,7
20946.57929,3.796395779,-0.000019243,7
20947.57931,3.796557665,-0.000019243,7
20948.57938,3.796719551,-0.000019243,7
20949.59479,3.796557665,-0.000019243,7
20950.59494,3.797043324,-0.000019243,7
20951.6104,3.797043324,-0.000019243,7
20952.61054,3.79720521,-0.000019243,7
20953.61056,3.797367096,-0.000019243,7
20954.61057,3.797367096,-0.000019243,7
20955.62601,3.797528982,-0.00019985,7
20956.62611,3.797690868,-0.000019243,7
20957.64171,3.797528982,-0.000019243,7
20958.65729,3.797690868,-0.00019985,7
20959.65734,3.798014641,-0.000019243,7
20960.673,3.762723446,-0.49994573,7
20961.67302,3.76126647,-0.49994573,7
20962.68858,3.760618925,-0.5001263,7
20963.70418,3.760133266,-0.49994573,7
20964.70419,3.75997138,-0.49994573,7
20965.71978,3.759485722,-0.49994573,7
20966.73539,3.759000063,-0.5001263,7
20967.73542,3.758676291,-0.49994573,7
20968.75102,3.758352518,-0.49994573,7
20969.76663,3.758028746,-0.49994573,7
20970.76663,3.757704973,-0.5001263,7
20971.76665,3.757543087,-0.49994573,7
20972.78224,3.757381201,-0.4997651,7
20973.79786,3.757057428,-0.49994573,7
20974.81347,3.756895542,-0.4997651,7
20975.829,3.75657177,-0.5001263,7
20976.82914,3.756409883,-0.49994573,7
20977.8446,3.756086111,-0.49994573,7
20978.84475,3.755924225,-0.49994573,7
20979.86031,3.755600452,-0.5001263,7
20980.86033,3.75527668,-0.5001263,7
20981.87597,3.755114794,-0.49994573,7
20982.89152,3.755114794,-0.49994573,7
20983.89153,3.754791021,-0.5001263,7
20984.90707,3.754791021,-0.4997651,7
20985.92282,3.754629135,-0.5001263,7
20986.93849,3.754467249,-0.49994573,7
20987.95401,3.754143476,-0.49994573,7
20988.95406,3.718204975,-1.00023341,7
20989.96962,3.717233658,-1.00005281,7
20990.96962,3.715938568,-1.00023341,7
20991.98524,3.715129137,-1.00005281,7
20993.0009,3.714643478,-1.00005281,7
20994.01618,3.713834047,-1.00005281,7
20995.01645,3.71286273,-1.00005281,7
20996.03207,3.712377071,-1.00005281,7
20997.04773,3.711729527,-1.00005281,7
20998.06343,3.711243868,-1.00023341,7
20999.07895,3.710758209,-1.00023341,7
21000.09455,3.710110664,-1.00005281,7
21001.09458,3.817926645,0.500268459,7
21002.1102,3.820354939,0.500268459,7
21003.11027,3.822297573,0.500449061,7
21004.12577,3.823592663,0.500268459,7
21005.14149,3.825049639,0.500268459,7
21006.157,3.826344728,0.500268459,7
21007.17269,3.82715416,0.500087857,7
21008.18826,3.828449249,0.500268459,7
21009.20386,3.792996168,-0.000019243,7
21010.20387,3.792996168,-0.000019243,7
21011.20393,3.793319941,-0.000019243,7
21012.21952,3.793481827,-0.000019243,7
21013.23511,3.793805599,-0.000019243,7
21014.25071,3.793805599,-0.00019985,7
21015.26631,3.793967485,-0.000019243,7
21016.28193,3.794291258,-0.000019243,7
21017.29765,3.794453144,-0.000019243,7
21018.31321,3.79461503,-0.000019243,7
21019.3288,3.794938803,-0.000019243,7
21020.34444,3.795100689,-0.000019243,7
21021.36002,3.795100689,-0.000019243,7
21022.3757,3.795262575,-0.000019243,7
21023.39127,3.795424461,-0.000019243,7
21024.39129,3.795586348,-0.00019985,7
21025.40688,3.759161949,-0.49994573,7
21026.4225,3.758352518,-0.49994573,7
21027.42256,3.758028746,-0.4997651,7
21028.43772,3.757381201,-0.5001263,7
21029.45379,3.757057428,-0.4997651,7
21030.46934,3.756733656,-0.49994573,7
21031.48495,3.75657177,-0.49994573,7
21032.485,3.756086111,-0.4997651,7
21033.50059,3.755600452,-0.5001263,7
21034.51619,3.755600452,-0.4997651,7
21035.5318,3.755114794,-0.49994573,7
21036.53192,3.754952908,-0.4997651,7
21037.54702,3.754952908,-0.4997651,7
21038.54739,3.754467249,-0.4997651,7
21039.5474,3.754305363,-0.49994573,7
21040.54742,3.75398159,-0.4997651,7
21041.54748,3.753819704,-0.49994573,7
21042.56263,3.753657818,-0.49994573,7
21043.57867,3.753495932,-0.49994573,7
21044.59424,3.753172159,-0.49994573,7
21045.59429,3.753010273,-0.49994573,7
21046.60966,3.752848625,-0.4997651,7
21047.62477,3.752524853,-0.49994573,7
21048.62509,3.752524853,-0.4997651,7
21049.62547,3.752362967,-0.4995845,7
21050.6411,3.75220108,-0.49994573,7
21051.65673,3.751877308,-0.49994573,7
21052.67233,3.751715422,-0.5001263,7
21053.68793,3.751715422,-0.4997651,7
21054.68795,3.751391649,-0.49994573,7
21055.70356,3.751229763,-0.49994573,7
21056.71916,3.751067877,-0.49994573,7
21057.73477,3.750905991,-0.49994573,7
21058.73481,3.750744104,-0.4997651,7
21059.75043,3.750744104,-0.5001263,7
21060.75045,3.750744104,-0.49994573,7
21061.75046,3.750258446,-0.49994573,7
21062.76598,3.75009656,-0.49994573,7
21063.76603,3.75009656,-0.5001263,7
21064.78149,3.749772787,-0.4997651,7
21065.78159,3.749772787,-0.49994573,7
21066.79735,3.749610901,-0.49994573,7
21067.81284,3.749772787,-0.49994573,7
21068.82847,3.749610901,-0.49994573,7
21069.84396,3.749287128,-0.5001263,7
21070.84405,3.749125242,-0.4997651,7
21071.84409,3.749287128,-0.4997651,7
21072.85966,3.748963356,-0.4997651,7
21073.87528,3.748639584,-0.5001263,7
21074.87529,3.748639584,-0.4997651,7
21075.89088,3.748477697,-0.4997651,7
21076.89107,3.748477697,-0.4997651,7
21077.90594,3.748153925,-0.49994573,7
21078.90651,3.748153925,-0.5001263,7
21079.92214,3.748315811,-0.49994573,7
21080.92215,3.747992039,-0.49994573,7
21081.92223,3.747668266,-0.49994573,7
21082.93779,3.747830153,-0.4997651,7
21083.9378,3.747668266,-0.4997651,7
21084.95303,3.74750638,-0.49994573,7
21085.96899,3.747182608,-0.49994573,7
21086.98458,3.747344494,-0.49994573,7
21088.00021,3.747182608,-0.4997651,7
21089.0158,3.747020721,-0.49994573,7
21090.01583,3.747020721,-0.49994573,7
21091.03141,3.746858835,-0.49994573,7
21092.04641,3.746696949,-0.5001263,7
21093.04703,3.746535063,-0.5001263,7
21094.06275,3.746535063,-0.49994573,7
21095.06307,3.746373177,-0.49994573,7
21096.07826,3.74621129,-0.5001263,7
21097.07828,3.746049404,-0.5001263,7
21098.09391,3.746049404,-0.5001263,7
21099.10954,3.74621129,-0.4997651,7
21100.1251,3.745887518,-0.49994573,7
21101.1408,3.745563745,-0.49994573,7
21102.15637,3.745725632,-0.4997651,7
21103.17195,3.745401859,-0.4997651,7
21104.17196,3.745239973,-0.49994573,7
21105.17198,3.745401859,-0.4997651,7
21106.18757,3.745401859,-0.49994573,7
21107.18758,3.745078087,-0.5001263,7
21108.20265,3.745078087,-0.49994573,7
21109.20317,3.744916201,-0.49994573,7
21110.21877,3.745078087,-0.4997651,7
21111.21878,3.744754314,-0.49994573,7
21112.2188,3.744592428,-0.49994573,7
21113.23438,3.708329916,-1.00041401,7
21114.23438,3.707358599,-1.00005281,7
21115.24998,3.706549168,-1.00023341,7
21116.24999,3.705739737,-1.00023341,7
21117.25002,3.705254078,-1.00005281,7
21118.2656,3.704606533,-1.00023341,7
21119.28123,3.703958988,-1.00023341,7
21120.29683,3.703149557,-1.00023341,7
21121.29684,3.702987671,-1.00005281,7
21122.31228,3.702502012,-1.00005281,7
21123.32807,3.702016354,-1.00005281,7
21124.34372,3.701368809,-1.00023341,7
21125.3593,3.809994221,0.500268459,7
21126.37493,3.812422514,0.500449061,7
21127.37494,3.814203262,0.500268459,7
21128.39053,3.815660238,0.500087857,7
21129.39057,3.817117214,0.500087857,7
21130.39058,3.818088531,0.500087857,7
21131.40612,3.819221735,0.500268459,7
21132.42176,3.820354939,0.500268459,7
21133.43701,3.784578085,-0.000019243,7
21134.45306,3.784739971,-0.000019243,7
21135.46866,3.785063744,-0.000019243,7
21136.48424,3.785063744,-0.00019985,7
21137.48426,3.785549402,-0.000019243,7
21138.49938,3.785873175,-0.000019243,7
21139.49985,3.785873175,-0.000019243,7
21140.5155,3.786358833,-0.000019243,7
21141.53111,3.78652072,-0.000019243,7
21142.53114,3.786844492,-0.000019243,7
21143.54667,3.787006378,-0.000019243,7
21144.56201,3.787330151,-0.000019243,7
21145.56201,3.787653923,-0.000019243,7
21146.57792,3.787815809,-0.000019243,7
21147.57798,3.787977695,-0.000019243,7
